Time(s),OriginalSignal,AmplitudeEnvelope
2.891041666666666732e+00,3.494262695312500000e-02,5.035243880104323111e-01
2.891062499999999869e+00,3.738403320312500000e-02,5.035169224903197627e-01
2.891083333333333449e+00,3.802490234375000000e-02,5.035095565335170331e-01
2.891104166666666586e+00,3.771972656250000000e-02,5.035022901345033164e-01
2.891125000000000167e+00,3.692626953125000000e-02,5.034951232877530325e-01
2.891145833333333304e+00,3.524780273437500000e-02,5.034880559877056294e-01
2.891166666666666885e+00,3.305053710937500000e-02,5.034810882287349409e-01
2.891187500000000021e+00,3.036499023437500000e-02,5.034742200051157690e-01
2.891208333333333158e+00,2.609252929687500000e-02,5.034674513109920202e-01
2.891229166666666739e+00,2.020263671875000000e-02,5.034607821403379591e-01
2.891249999999999876e+00,1.318359375000000000e-02,5.034542124869237911e-01
2.891270833333333456e+00,4.730224609375000000e-03,5.034477423442832444e-01
2.891291666666666593e+00,-3.967285156250000000e-04,5.034413717056922533e-01
2.891312500000000174e+00,-1.831054687500000000e-03,5.034351005641810595e-01
2.891333333333333311e+00,-1.953125000000000000e-03,5.034289289125677413e-01
2.891354166666666448e+00,5.187988281250000000e-04,5.034228567435043988e-01
2.891375000000000028e+00,2.990722656250000000e-03,5.034168840495221176e-01
2.891395833333333165e+00,5.310058593750000000e-03,5.034110108230770431e-01
2.891416666666666746e+00,9.918212890625000000e-03,5.034052370565820222e-01
2.891437499999999883e+00,1.629638671875000000e-02,5.033995627424472374e-01
2.891458333333333464e+00,2.267456054687500000e-02,5.033939878731161777e-01
2.891479166666666600e+00,2.929687500000000000e-02,5.033885124410971690e-01
2.891500000000000181e+00,3.668212890625000000e-02,5.033831364389899088e-01
2.891520833333333318e+00,4.449462890625000000e-02,5.033778598595129994e-01
2.891541666666666455e+00,5.441284179687500000e-02,5.033726826955235989e-01
2.891562500000000036e+00,6.661987304687500000e-02,5.033676049400451769e-01
2.891583333333333172e+00,7.998657226562500000e-02,5.033626265862909399e-01
2.891604166666666753e+00,9.500122070312500000e-02,5.033577476276906992e-01
2.891624999999999890e+00,9.359741210937500000e-02,5.033529680579024168e-01
2.891645833333333471e+00,7.385253906250000000e-02,5.033482878707883357e-01
2.891666666666666607e+00,4.458618164062500000e-02,5.033437070603328234e-01
2.891687500000000188e+00,5.493164062500000000e-04,5.033392256205008186e-01
2.891708333333333325e+00,-1.773071289062500000e-02,5.033348435450691882e-01
2.891729166666666462e+00,-6.835937500000000000e-03,5.033305608275174814e-01
2.891750000000000043e+00,9.307861328125000000e-03,5.033263774610519103e-01
2.891770833333333179e+00,4.144287109375000000e-02,5.033222934387198144e-01
2.891791666666666760e+00,5.447387695312500000e-02,5.033183087535316735e-01
2.891812499999999897e+00,4.437255859375000000e-02,5.033144233985091809e-01
2.891833333333333478e+00,3.695678710937500000e-02,5.033106373666491606e-01
2.891854166666666615e+00,2.322387695312500000e-02,5.033069506508460744e-01
2.891875000000000195e+00,2.023315429687500000e-02,5.033033632438225213e-01
2.891895833333333332e+00,3.167724609375000000e-02,5.032998751381183578e-01
2.891916666666666469e+00,4.217529296875000000e-02,5.032964863261353283e-01
2.891937500000000050e+00,5.657958984375000000e-02,5.032931968002051226e-01
2.891958333333333186e+00,6.317138671875000000e-02,5.032900065526494382e-01
2.891979166666666767e+00,5.932617187500000000e-02,5.032869155758000757e-01
2.891999999999999904e+00,5.468750000000000000e-02,5.032839238619788436e-01
2.892020833333333485e+00,4.565429687500000000e-02,5.032810314034500410e-01
2.892041666666666622e+00,3.781127929687500000e-02,5.032782381923568416e-01
2.892062500000000203e+00,3.225708007812500000e-02,5.032755442206596763e-01
2.892083333333333339e+00,2.322387695312500000e-02,5.032729494800791681e-01
2.892104166666666476e+00,1.211547851562500000e-02,5.032704539620433959e-01
2.892125000000000057e+00,4.302978515625000000e-03,5.032680576576469278e-01
2.892145833333333194e+00,-4.272460937500000000e-04,5.032657605576393856e-01
2.892166666666666774e+00,4.211425781250000000e-03,5.032635626524628591e-01
2.892187499999999911e+00,2.035522460937500000e-02,5.032614639323419459e-01
2.892208333333333492e+00,3.109741210937500000e-02,5.032594643873870011e-01
2.892229166666666629e+00,3.762817382812500000e-02,5.032575640076775159e-01
2.892250000000000210e+00,5.108642578125000000e-02,5.032557627833169622e-01
2.892270833333333346e+00,6.872558593750000000e-02,5.032540607044811987e-01
2.892291666666666483e+00,7.965087890625000000e-02,5.032524577614755357e-01
2.892312500000000064e+00,8.441162109375000000e-02,5.032509539447714841e-01
2.892333333333333201e+00,8.657836914062500000e-02,5.032495492450165253e-01
2.892354166666666782e+00,8.367919921875000000e-02,5.032482436530207881e-01
2.892374999999999918e+00,8.255004882812500000e-02,5.032470371597304037e-01
2.892395833333333499e+00,8.352661132812500000e-02,5.032459297561953093e-01
2.892416666666666636e+00,8.111572265625000000e-02,5.032449214335500409e-01
2.892437500000000217e+00,7.675170898437500000e-02,5.032440121829953039e-01
2.892458333333333353e+00,7.125854492187500000e-02,5.032432019957774338e-01
2.892479166666666490e+00,6.396484375000000000e-02,5.032424908631628613e-01
2.892500000000000071e+00,5.545043945312500000e-02,5.032418787764018075e-01
2.892520833333333208e+00,4.568481445312500000e-02,5.032413657266976426e-01
2.892541666666666789e+00,3.268432617187500000e-02,5.032409517051701364e-01
2.892562499999999925e+00,1.638793945312500000e-02,5.032406367028183780e-01
2.892583333333333506e+00,-2.319335937500000000e-03,5.032404207104836935e-01
2.892604166666666643e+00,-2.401733398437500000e-02,5.032403037188108996e-01
2.892624999999999780e+00,-3.729248046875000000e-02,5.032402857182188827e-01
2.892645833333333361e+00,-4.098510742187500000e-02,5.032403666988820579e-01
2.892666666666666497e+00,-4.092407226562500000e-02,5.032405466507303693e-01
2.892687500000000078e+00,-3.390502929687500000e-02,5.032408255634706062e-01
2.892708333333333215e+00,-2.645874023437500000e-02,5.032412034266247058e-01
2.892729166666666796e+00,-1.898193359375000000e-02,5.032416802295791580e-01
2.892749999999999932e+00,-5.187988281250000000e-03,5.032422559616348545e-01
2.892770833333333513e+00,1.361083984375000000e-02,5.032429306120649315e-01
2.892791666666666650e+00,2.688598632812500000e-02,5.032437041701688374e-01
2.892812499999999787e+00,3.454589843750000000e-02,5.032445766252992003e-01
2.892833333333333368e+00,4.089355468750000000e-02,5.032455479668698217e-01
2.892854166666666504e+00,4.330444335937500000e-02,5.032466181843444630e-01
2.892875000000000085e+00,4.940795898437500000e-02,5.032477872672370678e-01
2.892895833333333222e+00,5.972290039062500000e-02,5.032490552051144261e-01
2.892916666666666803e+00,6.826782226562500000e-02,5.032504219876177132e-01
2.892937499999999940e+00,7.672119140625000000e-02,5.032518876044889122e-01
2.892958333333333520e+00,8.145141601562500000e-02,5.032534520455880234e-01
2.892979166666666657e+00,8.145141601562500000e-02,5.032551153008963940e-01
2.892999999999999794e+00,7.955932617187500000e-02,5.032568773605046175e-01
2.893020833333333375e+00,7.455444335937500000e-02,5.032587382145858879e-01
2.893041666666666512e+00,6.695556640625000000e-02,5.032606978533561426e-01
2.893062500000000092e+00,5.694580078125000000e-02,5.032627562670305421e-01
2.893083333333333229e+00,4.299926757812500000e-02,5.032649134457654050e-01
2.893104166666666810e+00,2.511596679687500000e-02,5.032671693795850443e-01
2.893124999999999947e+00,1.406860351562500000e-02,5.032695240582941709e-01
2.893145833333333528e+00,1.052856445312500000e-02,5.032719774713757532e-01
2.893166666666666664e+00,9.307861328125000000e-03,5.032745296079168540e-01
2.893187499999999801e+00,1.333618164062500000e-02,5.032771804565938645e-01
2.893208333333333382e+00,1.580810546875000000e-02,5.032799300057051450e-01
2.893229166666666519e+00,1.629638671875000000e-02,5.032827782432175434e-01
2.893250000000000099e+00,2.062988281250000000e-02,5.032857251568157997e-01
2.893270833333333236e+00,2.737426757812500000e-02,5.032887707339409600e-01
2.893291666666666817e+00,3.234863281250000000e-02,5.032919149618375609e-01
2.893312499999999954e+00,3.585815429687500000e-02,5.032951578275931537e-01
2.893333333333333535e+00,3.903198242187500000e-02,5.032984993181630617e-01
2.893354166666666671e+00,4.092407226562500000e-02,5.033019394203889219e-01
2.893374999999999808e+00,4.547119140625000000e-02,5.033054781210193340e-01
2.893395833333333389e+00,5.288696289062500000e-02,5.033091154067291795e-01
2.893416666666666526e+00,6.051635742187500000e-02,5.033128512641545926e-01
2.893437500000000107e+00,6.921386718750000000e-02,5.033166856799253797e-01
2.893458333333333243e+00,7.382202148437500000e-02,5.033206186406994354e-01
2.893479166666666824e+00,7.360839843750000000e-02,5.033246501331785083e-01
2.893499999999999961e+00,7.165527343750000000e-02,5.033287801441069798e-01
2.893520833333333542e+00,6.643676757812500000e-02,5.033330086602522124e-01
2.893541666666666679e+00,6.030273437500000000e-02,5.033373356683709110e-01
2.893562499999999815e+00,5.346679687500000000e-02,5.033417611551651571e-01
2.893583333333333396e+00,4.339599609375000000e-02,5.033462851072327826e-01
2.893604166666666533e+00,3.051757812500000000e-02,5.033509075110118580e-01
2.893625000000000114e+00,2.407836914062500000e-02,5.033556283527095276e-01
2.893645833333333250e+00,2.462768554687500000e-02,5.033604476182530485e-01
2.893666666666666831e+00,2.798461914062500000e-02,5.033653652932744693e-01
2.893687499999999968e+00,3.662109375000000000e-02,5.033703813631513757e-01
2.893708333333333549e+00,4.455566406250000000e-02,5.033754958130719492e-01
2.893729166666666686e+00,5.136108398437500000e-02,5.033807086281049115e-01
2.893749999999999822e+00,6.225585937500000000e-02,5.033860197932612524e-01
2.893770833333333403e+00,7.595825195312500000e-02,5.033914292935495194e-01
2.893791666666666540e+00,8.383178710937500000e-02,5.033969371140383231e-01
2.893812500000000121e+00,8.566284179687500000e-02,5.034025432398966382e-01
2.893833333333333258e+00,8.474731445312500000e-02,5.034082476564134545e-01
2.893854166666666838e+00,7.885742187500000000e-02,5.034140503489858975e-01
2.893874999999999975e+00,7.440185546875000000e-02,5.034199513030931383e-01
2.893895833333333112e+00,7.162475585937500000e-02,5.034259505042580907e-01
2.893916666666666693e+00,6.539916992187500000e-02,5.034320479380099966e-01
2.893937499999999829e+00,5.709838867187500000e-02,5.034382435898524522e-01
2.893958333333333410e+00,5.258178710937500000e-02,5.034445374452183319e-01
2.893979166666666547e+00,5.184936523437500000e-02,5.034509294894287112e-01
2.894000000000000128e+00,5.291748046875000000e-02,5.034574197076657764e-01
2.894020833333333265e+00,5.734252929687500000e-02,5.034640080849738242e-01
2.894041666666666845e+00,6.030273437500000000e-02,5.034706946062749156e-01
2.894062499999999982e+00,6.161499023437500000e-02,5.034774792563956325e-01
2.894083333333333119e+00,6.491088867187500000e-02,5.034843620200927239e-01
2.894104166666666700e+00,6.924438476562500000e-02,5.034913428820758652e-01
2.894124999999999837e+00,7.394409179687500000e-02,5.034984218270321943e-01
2.894145833333333417e+00,7.937622070312500000e-02,5.035055988396606175e-01
2.894166666666666554e+00,8.520507812500000000e-02,5.035128739047047830e-01
2.894187500000000135e+00,9.136962890625000000e-02,5.035202470069928271e-01
2.894208333333333272e+00,9.924316406250000000e-02,5.035277181314747885e-01
2.894229166666666853e+00,1.087951660156250000e-01,5.035352872632669063e-01
2.894249999999999989e+00,1.194458007812500000e-01,5.035429543877057990e-01
2.894270833333333126e+00,1.314392089843750000e-01,5.035507194904034201e-01
2.894291666666666707e+00,1.369018554687500000e-01,5.035585825573166696e-01
2.894312499999999844e+00,1.350097656250000000e-01,5.035665435748035712e-01
2.894333333333333425e+00,1.297302246093750000e-01,5.035746025296655715e-01
2.894354166666666561e+00,1.188354492187500000e-01,5.035827594091601966e-01
2.894375000000000142e+00,1.067199707031250000e-01,5.035910142009906165e-01
2.894395833333333279e+00,9.359741210937500000e-02,5.035993668932799983e-01
2.894416666666666860e+00,7.528686523437500000e-02,5.036078174745325375e-01
2.894437499999999996e+00,5.258178710937500000e-02,5.036163659335843867e-01
2.894458333333333133e+00,3.915405273437500000e-02,5.036250122595222756e-01
2.894479166666666714e+00,3.567504882812500000e-02,5.036337564415762635e-01
2.894499999999999851e+00,3.619384765625000000e-02,5.036425984689985036e-01
2.894520833333333432e+00,4.437255859375000000e-02,5.036515383309639882e-01
2.894541666666666568e+00,5.108642578125000000e-02,5.036605760165134837e-01
2.894562500000000149e+00,5.587768554687500000e-02,5.036697115145435388e-01
2.894583333333333286e+00,6.646728515625000000e-02,5.036789448138234704e-01
2.894604166666666867e+00,8.093261718750000000e-02,5.036882759030428813e-01
2.894625000000000004e+00,8.624267578125000000e-02,5.036977047708758315e-01
2.894645833333333140e+00,8.212280273437500000e-02,5.037072314060703215e-01
2.894666666666666721e+00,7.354736328125000000e-02,5.037168557975260086e-01
2.894687499999999858e+00,5.709838867187500000e-02,5.037265779343440553e-01
2.894708333333333439e+00,4.238891601562500000e-02,5.037363978058431169e-01
2.894729166666666575e+00,2.987670898437500000e-02,5.037463154015502376e-01
2.894750000000000156e+00,1.177978515625000000e-02,5.037563307111729838e-01
2.894770833333333293e+00,-9.796142578125000000e-03,5.037664437245704674e-01
2.894791666666666874e+00,-2.194213867187500000e-02,5.037766544317097139e-01
2.894812500000000011e+00,-2.429199218750000000e-02,5.037869628225889462e-01
2.894833333333333147e+00,-2.166748046875000000e-02,5.037973688871362210e-01
2.894854166666666728e+00,-1.058959960937500000e-02,5.038078726150863051e-01
2.894874999999999865e+00,-7.019042968750000000e-04,5.038184739958634362e-01
2.894895833333333446e+00,7.690429687500000000e-03,5.038291730184731865e-01
2.894916666666666583e+00,2.233886718750000000e-02,5.038399696714533915e-01
2.894937500000000163e+00,4.135131835937500000e-02,5.038508639428989078e-01
2.894958333333333300e+00,5.233764648437500000e-02,5.038618558205477660e-01
2.894979166666666881e+00,5.505371093750000000e-02,5.038729452918833118e-01
2.895000000000000018e+00,5.413818359375000000e-02,5.038841323442124764e-01
2.895020833333333155e+00,4.635620117187500000e-02,5.038954169647181791e-01
2.895041666666666735e+00,4.104614257812500000e-02,5.039067991404821978e-01
2.895062499999999872e+00,3.860473632812500000e-02,5.039182788584910533e-01
2.895083333333333453e+00,3.161621093750000000e-02,5.039298561056314574e-01
2.895104166666666590e+00,2.203369140625000000e-02,5.039415308686934214e-01
2.895125000000000171e+00,1.483154296875000000e-02,5.039533031343694791e-01
2.895145833333333307e+00,9.521484375000000000e-03,5.039651728892365901e-01
2.895166666666666888e+00,5.035400390625000000e-03,5.039771401197361556e-01
2.895187500000000025e+00,2.532958984375000000e-03,5.039892048121447088e-01
2.895208333333333162e+00,-2.868652343750000000e-03,5.040013669525584827e-01
2.895229166666666742e+00,-1.135253906250000000e-02,5.040136265268811977e-01
2.895249999999999879e+00,-1.962280273437500000e-02,5.040259835208232841e-01
2.895270833333333460e+00,-2.874755859375000000e-02,5.040384379198976639e-01
2.895291666666666597e+00,-3.381347656250000000e-02,5.040509897094109792e-01
2.895312500000000178e+00,-3.399658203125000000e-02,5.040636388744446084e-01
2.895333333333333314e+00,-3.240966796875000000e-02,5.040763853998274646e-01
2.895354166666666451e+00,-2.755737304687500000e-02,5.040892292701094624e-01
2.895375000000000032e+00,-2.148437500000000000e-02,5.041021704695380912e-01
2.895395833333333169e+00,-1.434326171875000000e-02,5.041152089820436499e-01
2.895416666666666750e+00,-3.814697265625000000e-03,5.041283447912359161e-01
2.895437499999999886e+00,9.704589843750000000e-03,5.041415778804150261e-01
2.895458333333333467e+00,1.828002929687500000e-02,5.041549082325839093e-01
2.895479166666666604e+00,2.151489257812500000e-02,5.041683358304528406e-01
2.895500000000000185e+00,2.297973632812500000e-02,5.041818606564342220e-01
2.895520833333333321e+00,2.059936523437500000e-02,5.041954826926248190e-01
2.895541666666666458e+00,1.965332031250000000e-02,5.042092019207904396e-01
2.895562500000000039e+00,2.047729492187500000e-02,5.042230183223480600e-01
2.895583333333333176e+00,1.864624023437500000e-02,5.042369318783601617e-01
2.895604166666666757e+00,1.525878906250000000e-02,5.042509425695301806e-01
2.895624999999999893e+00,1.519775390625000000e-02,5.042650503762009517e-01
2.895645833333333474e+00,1.843261718750000000e-02,5.042792552783655902e-01
2.895666666666666611e+00,2.334594726562500000e-02,5.042935572556938029e-01
2.895687500000000192e+00,3.118896484375000000e-02,5.043079562875797395e-01
2.895708333333333329e+00,3.796386718750000000e-02,5.043224523531917303e-01
2.895729166666666465e+00,4.348754882812500000e-02,5.043370454315194706e-01
2.895750000000000046e+00,5.078125000000000000e-02,5.043517355014143222e-01
2.895770833333333183e+00,5.905151367187500000e-02,5.043665225416275044e-01
2.895791666666666764e+00,6.640625000000000000e-02,5.043814065308522832e-01
2.895812499999999901e+00,7.302856445312500000e-02,5.043963874477613851e-01
2.895833333333333481e+00,7.922363281250000000e-02,5.044114652710436353e-01
2.895854166666666618e+00,8.456420898437500000e-02,5.044266399794354871e-01
2.895875000000000199e+00,9.088134765625000000e-02,5.044419115517516650e-01
2.895895833333333336e+00,9.823608398437500000e-02,5.044572799669140295e-01
2.895916666666666472e+00,1.053161621093750000e-01,5.044727452039892146e-01
2.895937500000000053e+00,1.125183105468750000e-01,5.044883072422291503e-01
2.895958333333333190e+00,1.156005859375000000e-01,5.045039660611141397e-01
2.895979166666666771e+00,1.140136718750000000e-01,5.045197216403950469e-01
2.895999999999999908e+00,1.099853515625000000e-01,5.045355739601227185e-01
2.896020833333333488e+00,1.022644042968750000e-01,5.045515230006621943e-01
2.896041666666666625e+00,9.289550781250000000e-02,5.045675687426931511e-01
2.896062500000000206e+00,8.200073242187500000e-02,5.045837111671997999e-01
2.896083333333333343e+00,6.738281250000000000e-02,5.045999502554534555e-01
2.896104166666666480e+00,4.937744140625000000e-02,5.046162859889808949e-01
2.896125000000000060e+00,3.765869140625000000e-02,5.046327183495129542e-01
2.896145833333333197e+00,3.277587890625000000e-02,5.046492473189119199e-01
2.896166666666666778e+00,3.036499023437500000e-02,5.046658728790838211e-01
2.896187499999999915e+00,3.302001953125000000e-02,5.046825950119014914e-01
2.896208333333333496e+00,3.448486328125000000e-02,5.046994136991502788e-01
2.896229166666666632e+00,3.436279296875000000e-02,5.047163289224938509e-01
2.896250000000000213e+00,3.805541992187500000e-02,5.047333406634555431e-01
2.896270833333333350e+00,4.428100585937500000e-02,5.047504489034105868e-01
2.896291666666666487e+00,4.727172851562500000e-02,5.047676536235909950e-01
2.896312500000000068e+00,4.724121093750000000e-02,5.047849548051089874e-01
2.896333333333333204e+00,4.602050781250000000e-02,5.048023524289847463e-01
2.896354166666666785e+00,4.226684570312500000e-02,5.048198464761705084e-01
2.896374999999999922e+00,4.077148437500000000e-02,5.048374369275617779e-01
2.896395833333333503e+00,4.174804687500000000e-02,5.048551237639977707e-01
2.896416666666666639e+00,4.168701171875000000e-02,5.048729069662601932e-01
2.896437500000000220e+00,4.165649414062500000e-02,5.048907865150803476e-01
2.896458333333333357e+00,3.936767578125000000e-02,5.049087623911543421e-01
2.896479166666666494e+00,3.417968750000000000e-02,5.049268345751671827e-01
2.896500000000000075e+00,2.792358398437500000e-02,5.049450030478117579e-01
2.896520833333333211e+00,1.986694335937500000e-02,5.049632677898087119e-01
2.896541666666666792e+00,1.043701171875000000e-02,5.049816287819123284e-01
2.896562499999999929e+00,-1.831054687500000000e-04,5.050000860049187468e-01
2.896583333333333510e+00,-1.306152343750000000e-02,5.050186394396616318e-01
2.896604166666666647e+00,-2.804565429687500000e-02,5.050372890670062898e-01
2.896624999999999783e+00,-3.585815429687500000e-02,5.050560348678275746e-01
2.896645833333333364e+00,-3.579711914062500000e-02,5.050748768229664787e-01
2.896666666666666501e+00,-3.222656250000000000e-02,5.050938149131611876e-01
2.896687500000000082e+00,-2.261352539062500000e-02,5.051128491189629255e-01
2.896708333333333218e+00,-1.251220703125000000e-02,5.051319794206451386e-01
2.896729166666666799e+00,-2.319335937500000000e-03,5.051512057981185633e-01
2.896749999999999936e+00,1.309204101562500000e-02,5.051705282308672773e-01
2.896770833333333517e+00,3.262329101562500000e-02,5.051899466979353770e-01
2.896791666666666654e+00,4.312133789062500000e-02,5.052094611779779365e-01
2.896812499999999790e+00,4.400634765625000000e-02,5.052290716493391676e-01
2.896833333333333371e+00,4.080200195312500000e-02,5.052487780901263603e-01
2.896854166666666508e+00,3.002929687500000000e-02,5.052685804782628409e-01
2.896875000000000089e+00,2.066040039062500000e-02,5.052884787915165044e-01
2.896895833333333226e+00,1.315307617187500000e-02,5.053084730075131370e-01
2.896916666666666806e+00,0.000000000000000000e+00,5.053285631037326420e-01
2.896937499999999943e+00,-1.693725585937500000e-02,5.053487490575065966e-01
2.896958333333333524e+00,-2.612304687500000000e-02,5.053690308460133673e-01
2.896979166666666661e+00,-2.737426757812500000e-02,5.053894084462451364e-01
2.896999999999999797e+00,-2.496337890625000000e-02,5.054098818349578304e-01
2.897020833333333378e+00,-1.589965820312500000e-02,5.054304509886081709e-01
2.897041666666666515e+00,-8.941650390625000000e-03,5.054511158832953877e-01
2.897062500000000096e+00,-4.455566406250000000e-03,5.054718764947196963e-01
2.897083333333333233e+00,4.455566406250000000e-03,5.054927327981681984e-01
2.897104166666666814e+00,1.602172851562500000e-02,5.055136847685314239e-01
2.897124999999999950e+00,2.560424804687500000e-02,5.055347323803458526e-01
2.897145833333333531e+00,3.366088867187500000e-02,5.055558756078388782e-01
2.897166666666666668e+00,4.110717773437500000e-02,5.055771144249716631e-01
2.897187499999999805e+00,4.693603515625000000e-02,5.055984488054756643e-01
2.897208333333333385e+00,5.563354492187500000e-02,5.056198787228934899e-01
2.897229166666666522e+00,6.738281250000000000e-02,5.056414041506206436e-01
2.897250000000000103e+00,7.907104492187500000e-02,5.056630250619631450e-01
2.897270833333333240e+00,9.173583984375000000e-02,5.056847414302028110e-01
2.897291666666666821e+00,1.000366210937500000e-01,5.057065532286738607e-01
2.897312499999999957e+00,1.031188964843750000e-01,5.057284604308296405e-01
2.897333333333333538e+00,1.042480468750000000e-01,5.057504630103020205e-01
2.897354166666666675e+00,1.017761230468750000e-01,5.057725609409439160e-01
2.897374999999999812e+00,9.799194335937500000e-02,5.057947541968632610e-01
2.897395833333333393e+00,9.313964843750000000e-02,5.058170427524467661e-01
2.897416666666666529e+00,8.456420898437500000e-02,5.058394265823800140e-01
2.897437500000000110e+00,7.272338867187500000e-02,5.058619056616673326e-01
2.897458333333333247e+00,6.250000000000000000e-02,5.058844799656349034e-01
2.897479166666666828e+00,5.398559570312500000e-02,5.059071494699275418e-01
2.897499999999999964e+00,4.495239257812500000e-02,5.059299141504932651e-01
2.897520833333333545e+00,3.662109375000000000e-02,5.059527739835744109e-01
2.897541666666666682e+00,2.536010742187500000e-02,5.059757289457028628e-01
2.897562499999999819e+00,1.086425781250000000e-02,5.059987790136981634e-01
2.897583333333333400e+00,-4.089355468750000000e-03,5.060219241646680688e-01
2.897604166666666536e+00,-2.038574218750000000e-02,5.060451643759981133e-01
2.897625000000000117e+00,-3.067016601562500000e-02,5.060684996253235202e-01
2.897645833333333254e+00,-3.390502929687500000e-02,5.060919298904771324e-01
2.897666666666666835e+00,-3.414916992187500000e-02,5.061154551494144727e-01
2.897687499999999972e+00,-2.923583984375000000e-02,5.061390753801262576e-01
2.897708333333333552e+00,-2.276611328125000000e-02,5.061627905605465827e-01
2.897729166666666689e+00,-1.495361328125000000e-02,5.061866006684641039e-01
2.897749999999999826e+00,-1.953125000000000000e-03,5.062105056814377724e-01
2.897770833333333407e+00,1.547241210937500000e-02,5.062345055767231150e-01
2.897791666666666544e+00,2.493286132812500000e-02,5.062586003312408156e-01
2.897812500000000124e+00,2.572631835937500000e-02,5.062827899216097993e-01
2.897833333333333261e+00,2.349853515625000000e-02,5.063070743242222838e-01
2.897854166666666842e+00,1.492309570312500000e-02,5.063314535153281559e-01
2.897874999999999979e+00,8.422851562500000000e-03,5.063559274710924818e-01
2.897895833333333115e+00,4.486083984375000000e-03,5.063804961676328098e-01
2.897916666666666696e+00,-3.845214843750000000e-03,5.064051595810418194e-01
2.897937499999999833e+00,-1.489257812500000000e-02,5.064299176874017538e-01
2.897958333333333414e+00,-2.236938476562500000e-02,5.064547704628026281e-01
2.897979166666666551e+00,-2.658081054687500000e-02,5.064797178833392310e-01
2.898000000000000131e+00,-2.932739257812500000e-02,5.065047599250951382e-01
2.898020833333333268e+00,-2.911376953125000000e-02,5.065298965641148454e-01
2.898041666666666849e+00,-3.134155273437500000e-02,5.065551277763754578e-01
2.898062499999999986e+00,-3.625488281250000000e-02,5.065804535377659290e-01
2.898083333333333123e+00,-3.994750976562500000e-02,5.066058738240774018e-01
2.898104166666666703e+00,-4.354858398437500000e-02,5.066313886109922171e-01
2.898124999999999840e+00,-4.098510742187500000e-02,5.066569978740674829e-01
2.898145833333333421e+00,-3.118896484375000000e-02,5.066827015886971042e-01
2.898166666666666558e+00,-1.788330078125000000e-02,5.067084997300480564e-01
2.898187500000000139e+00,8.239746093750000000e-04,5.067343922729797834e-01
2.898208333333333275e+00,6.591796875000000000e-03,5.067603791919694789e-01
2.898229166666666856e+00,-2.410888671875000000e-03,5.067864604610986534e-01
2.898249999999999993e+00,-1.580810546875000000e-02,5.068126360541118647e-01
2.898270833333333130e+00,-3.860473632812500000e-02,5.068389059445066458e-01
2.898291666666666710e+00,-4.672241210937500000e-02,5.068652701056000076e-01
2.898312499999999847e+00,-3.771972656250000000e-02,5.068917285105518644e-01
2.898333333333333428e+00,-2.746582031250000000e-02,5.069182811323318383e-01
2.898354166666666565e+00,-9.674072265625000000e-03,5.069449279436464284e-01
2.898375000000000146e+00,2.777099609375000000e-03,5.069716689168650703e-01
2.898395833333333282e+00,7.904052734375000000e-03,5.069985040239467500e-01
2.898416666666666863e+00,1.702880859375000000e-02,5.070254332363943739e-01
2.898437500000000000e+00,2.688598632812500000e-02,5.070524565252574334e-01
2.898458333333333137e+00,3.225708007812500000e-02,5.070795738611761916e-01
2.898479166666666718e+00,3.387451171875000000e-02,5.071067852144438559e-01
2.898499999999999854e+00,3.152465820312500000e-02,5.071340905550740796e-01
2.898520833333333435e+00,2.398681640625000000e-02,5.071614898528601367e-01
2.898541666666666572e+00,1.626586914062500000e-02,5.071889830774247709e-01
2.898562500000000153e+00,8.117675781250000000e-03,5.072165701982590535e-01
2.898583333333333290e+00,-4.028320312500000000e-03,5.072442511847504720e-01
2.898604166666666870e+00,-1.937866210937500000e-02,5.072720260062122399e-01
2.898625000000000007e+00,-2.960205078125000000e-02,5.072998946319016156e-01
2.898645833333333144e+00,-3.433227539062500000e-02,5.073278570310230107e-01
2.898666666666666725e+00,-3.707885742187500000e-02,5.073559131727058968e-01
2.898687499999999861e+00,-3.561401367187500000e-02,5.073840630259701667e-01
2.898708333333333442e+00,-3.607177734375000000e-02,5.074123065596939375e-01
2.898729166666666579e+00,-3.869628906250000000e-02,5.074406437425783567e-01
2.898750000000000160e+00,-3.863525390625000000e-02,5.074690745431317263e-01
2.898770833333333297e+00,-3.717041015625000000e-02,5.074975989296534040e-01
2.898791666666666877e+00,-3.607177734375000000e-02,5.075262168702130428e-01
2.898812500000000014e+00,-3.491210937500000000e-02,5.075549283326311611e-01
2.898833333333333151e+00,-3.369140625000000000e-02,5.075837332844593819e-01
2.898854166666666732e+00,-3.271484375000000000e-02,5.076126316929662208e-01
2.898874999999999869e+00,-2.963256835937500000e-02,5.076416235251247633e-01
2.898895833333333449e+00,-2.438354492187500000e-02,5.076707087476036717e-01
2.898916666666666586e+00,-1.828002929687500000e-02,5.076998873267567491e-01
2.898937500000000167e+00,-1.083374023437500000e-02,5.077291592286100608e-01
2.898958333333333304e+00,-3.540039062500000000e-03,5.077585244188526081e-01
2.898979166666666885e+00,3.265380859375000000e-03,5.077879828628288905e-01
2.899000000000000021e+00,1.092529296875000000e-02,5.078175345255361295e-01
2.899020833333333158e+00,1.889038085937500000e-02,5.078471793716337057e-01
2.899041666666666739e+00,2.786254882812500000e-02,5.078769173654590352e-01
